Corpus d'apprentissage,Corpus de test,Pr�cision train �poque 1,Pr�cision train �poque 2,Pr�cision train �poque 3,Pr�cision train �poque 4,Pr�cision train �poque 5, Pr�cision train �poque 6, Pr�cision train �poque 7, Pr�cision train �poque 8, Pr�cision train �poque 9, Pr�cision train �poque 10,Pr�cision globale,Pr�cision OOV,Pr�cision sur les mots ambigus,Pourcentage OOV,KL divergence,Perplexit�
ftb,ftb_natdis_partut_pud_sequoia_spoken,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.8952666267,0.5236011254,0.8749639781,20.3929664172,-0.0205527019,10.0441399382
ftb,gsd_natdis_partut_pud_sequoia_spoken,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.8403994779,0.4687539136,0.8237527995,15.8513657979,-0.0125287704,10.2971989696
ftb,foot_ftb_gsd_natdis_partut_pud_sequoia,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.8785835082,0.4286912752,0.8834214901,25.8598444354,-0.0138039488,9.7885602155
ftb,foot_ftb_gsd_natdis_partut_pud_spoken,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.8697146576,0.4116487077,0.8689948511,24.7318170089,-0.0135606681,9.8436581378
ftb,foot_ftb_gsd_natdis_partut_sequoia_spoken,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.8792418244,0.4081303436,0.8836591603,20.9606664946,-0.0127902955,9.3514199063
ftb,foot_ftb_gsd_natdis_pud_sequoia_spoken,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.8717007471,0.4285052297,0.8707122881,26.9215173075,-0.0139219575,10.0706408757
ftb,foot_ftb_gsd_partut_pud_sequoia_spoken,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.879720116,0.4613487476,0.8722766431,25.4543443801,-0.0178871686,11.0585615833
ftb,foot_ftb_natdis_partut_pud_sequoia_spoken,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.8711297922,0.4198558735,0.8704450418,24.628598813,-0.0137092115,9.7303283837
ftb,foot_gsd_natdis_partut_pud_sequoia_spoken,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.8064107869,0.3721315354,0.8217067437,20.0759391013,-0.0017546473,9.9438474614
ftb,ftb_gsd_natdis_partut_pud_sequoia_spoken,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.8950314808,0.529199163,0.8753294202,22.9623622221,-0.0204967741,10.3717188482
ftb,foot_ftb_gsd_natdis_partut_pud_sequoia_spoken,0.9242110405,0.957286739,0.9651039735,0.9701149633,0.973246832,0.9753362519,0.9772289407,0.9783460116,0.9794472535,0.9804263864,0.8724109204,0.4299802761,0.871061418,27.1242673351,-0.0140948743,9.9981761863
